match_id,team_1,team_2,team_1_runs,team_2_runs,winner,venue,toss_winner,toss_decision,team_1_avg_runs,team_2_avg_runs,team_1_won_toss,team_1_batted_first,venue_encoded,team_1_won
1388414,Sri Lanka,India,50,51,India,"R Premadasa Stadium, Colombo",Sri Lanka,bat,229.3519313304721,247.694,1,1,204,0
1389388,Australia,India,276,281,India,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",India,field,246.49891540130153,247.694,0,1,194,0
1389389,India,Australia,399,217,India,"Holkar Cricket Stadium, Indore",Australia,field,247.694,246.49891540130153,0,1,109,1
1389390,Australia,India,352,286,Australia,"Saurashtra Cricket Association Stadium, Rajkot",Australia,bat,246.49891540130153,247.694,1,1,221,1
1395701,New Zealand,Bangladesh,254,168,New Zealand,"Shere Bangla National Stadium, Mirpur",New Zealand,bat,234.99731903485255,214.4063492063492,1,1,241,1
1395702,Bangladesh,New Zealand,171,175,New Zealand,"Shere Bangla National Stadium, Mirpur",Bangladesh,bat,214.4063492063492,234.99731903485255,1,1,241,0
1408102,New Zealand,Bangladesh,239,200,New Zealand,"University Oval, Dunedin",Bangladesh,field,234.99731903485255,214.4063492063492,0,1,281,1
1408107,Zimbabwe,Ireland,166,170,Ireland,Harare Sports Club,Zimbabwe,bat,204.35055350553506,217.432,1,1,102,0
1408108,Zimbabwe,Ireland,197,204,Ireland,Harare Sports Club,Ireland,field,204.35055350553506,217.432,0,1,102,0
1412539,Sri Lanka,Zimbabwe,273,12,Sri Lanka,"R Premadasa Stadium, Colombo",Sri Lanka,bat,229.3519313304721,204.35055350553506,1,1,204,1
1412540,Zimbabwe,Sri Lanka,208,211,Sri Lanka,"R Premadasa Stadium, Colombo",Zimbabwe,bat,204.35055350553506,229.3519313304721,1,1,204,0
1412541,Zimbabwe,Sri Lanka,96,97,Sri Lanka,"R Premadasa Stadium, Colombo",Zimbabwe,bat,204.35055350553506,229.3519313304721,1,1,204,0
1419827,Sri Lanka,Bangladesh,255,257,Bangladesh,"Zahur Ahmed Chowdhury Stadium, Chattogram",Sri Lanka,bat,229.3519313304721,214.4063492063492,1,1,304,0
1419828,Bangladesh,Sri Lanka,286,287,Sri Lanka,"Zahur Ahmed Chowdhury Stadium, Chattogram",Sri Lanka,field,214.4063492063492,229.3519313304721,0,1,304,0
1419829,Sri Lanka,Bangladesh,235,237,Bangladesh,"Zahur Ahmed Chowdhury Stadium, Chattogram",Sri Lanka,bat,229.3519313304721,214.4063492063492,1,1,304,0
1420220,Nepal,Canada,224,217,Nepal,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,bat,201.02666666666667,192.63934426229508,1,1,278,1
1420221,Canada,Nepal,285,287,Nepal,"Tribhuvan University International Cricket Ground, Kirtipur",Canada,bat,192.63934426229508,201.02666666666667,1,1,278,0
1420222,Canada,Nepal,232,229,Canada,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,field,192.63934426229508,201.02666666666667,0,1,278,1
1420529,Nepal,Namibia,132,134,Namibia,"Tribhuvan University International Cricket Ground, Kirtipur",Namibia,field,201.02666666666667,195.70149253731344,0,1,278,0
1420530,Netherlands,Nepal,137,141,Nepal,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,field,202.0909090909091,201.02666666666667,0,1,278,0
1420531,Namibia,Netherlands,123,124,Netherlands,"Tribhuvan University International Cricket Ground, Kirtipur",Netherlands,field,195.70149253731344,202.0909090909091,0,1,278,0
1420532,Nepal,Namibia,168,172,Namibia,"Tribhuvan University International Cricket Ground, Kirtipur",Namibia,field,201.02666666666667,195.70149253731344,0,1,278,0
1420533,Namibia,Netherlands,203,179,Namibia,"Tribhuvan University International Cricket Ground, Kirtipur",Netherlands,field,195.70149253731344,202.0909090909091,0,1,278,1
1420534,Nepal,Netherlands,172,173,Netherlands,"Tribhuvan University International Cricket Ground, Kirtipur",Netherlands,field,201.02666666666667,202.0909090909091,0,1,278,0
1421069,United Arab Emirates,Canada,194,198,Canada,Dubai International Cricket Stadium,Canada,field,199.61467889908258,192.63934426229508,0,1,75,0
1421070,Scotland,Canada,215,220,Canada,Dubai International Cricket Stadium,Canada,field,216.5981308411215,192.63934426229508,0,1,75,0
1421071,United Arab Emirates,Scotland,132,137,Scotland,Dubai International Cricket Stadium,Scotland,field,199.61467889908258,216.5981308411215,0,1,75,0
1421072,Canada,United Arab Emirates,241,228,Canada,Dubai International Cricket Stadium,United Arab Emirates,field,192.63934426229508,199.61467889908258,0,1,75,1
1421073,Scotland,Canada,197,200,Canada,Dubai International Cricket Stadium,Canada,field,216.5981308411215,192.63934426229508,0,1,75,0
1421074,United Arab Emirates,Scotland,225,226,Scotland,"VRA Ground, Amstelveen",Scotland,field,199.61467889908258,216.5981308411215,0,1,284,0
1426549,Pakistan,Australia,203,204,Australia,Melbourne Cricket Ground,Australia,field,237.21428571428572,246.49891540130153,0,1,160,0
1426550,Australia,Pakistan,163,169,Pakistan,Adelaide Oval,Pakistan,field,246.49891540130153,237.21428571428572,0,1,1,0
1426551,Australia,Pakistan,140,143,Pakistan,Perth Stadium,Pakistan,field,246.49891540130153,237.21428571428572,0,1,190,0
1428956,Oman,Scotland,123,99,Oman,"Forthill, Dundee",Scotland,field,199.1451612903226,216.5981308411215,0,1,84,1
1428957,Oman,Namibia,233,234,Namibia,"Forthill, Dundee",Namibia,field,199.1451612903226,195.70149253731344,0,1,84,0
1428958,Scotland,Namibia,290,235,Scotland,"Forthill, Dundee",Namibia,field,216.5981308411215,195.70149253731344,0,1,84,1
1428959,Oman,Scotland,91,95,Scotland,"Forthill, Dundee",Scotland,field,199.1451612903226,216.5981308411215,0,1,84,0
1428960,Namibia,Oman,196,197,Oman,"Forthill, Dundee",Oman,field,195.70149253731344,199.1451612903226,0,1,84,0
1428961,Scotland,Namibia,301,163,Scotland,"Forthill, Dundee",Namibia,field,216.5981308411215,195.70149253731344,0,1,84,1
1431088,South Africa,Ireland,271,132,South Africa,"Zayed Cricket Stadium, Abu Dhabi",South Africa,bat,246.04545454545453,217.432,1,1,305,1
1431089,South Africa,Ireland,343,169,South Africa,"Zayed Cricket Stadium, Abu Dhabi",South Africa,bat,246.04545454545453,217.432,1,1,305,1
1431090,Ireland,South Africa,284,215,Ireland,"Zayed Cricket Stadium, Abu Dhabi",Ireland,bat,217.432,246.04545454545453,1,1,305,1
1432214,South Africa,Pakistan,239,242,Pakistan,"Boland Park, Paarl",South Africa,bat,246.04545454545453,237.21428571428572,1,1,31,0
1432215,Pakistan,South Africa,329,248,Pakistan,"Newlands, Cape Town",South Africa,field,237.21428571428572,246.04545454545453,0,1,181,1
1432216,Pakistan,South Africa,308,271,Pakistan,"The Wanderers Stadium, Johannesburg",South Africa,field,237.21428571428572,246.04545454545453,0,1,270,1
1433370,England,West Indies,209,157,England,"Sir Vivian Richards Stadium, North Sound, Antigua",West Indies,field,241.78454332552693,219.19893899204243,0,1,246,1
1433371,West Indies,England,328,329,England,"Sir Vivian Richards Stadium, North Sound, Antigua",England,field,219.19893899204243,241.78454332552693,0,1,246,0
1433372,England,West Indies,263,267,West Indies,"Kensington Oval, Bridgetown, Barbados",West Indies,field,241.78454332552693,219.19893899204243,0,1,127,0
1433380,Bangladesh,West Indies,294,295,West Indies,"Warner Park, Basseterre, St Kitts",Bangladesh,bat,214.4063492063492,219.19893899204243,1,1,295,0
1433381,Bangladesh,West Indies,227,230,West Indies,"Warner Park, Basseterre, St Kitts",West Indies,field,214.4063492063492,219.19893899204243,0,1,295,0
1433382,Bangladesh,West Indies,321,325,West Indies,"Warner Park, Basseterre, St Kitts",West Indies,field,214.4063492063492,219.19893899204243,0,1,295,0
1439904,England,India,248,251,India,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",England,bat,241.78454332552693,247.694,1,1,288,0
1439905,England,India,304,308,India,"Barabati Stadium, Cuttack",England,bat,241.78454332552693,247.694,1,1,17,0
1439906,India,England,356,214,India,"Narendra Modi Stadium, Ahmedabad",England,field,247.694,241.78454332552693,0,1,169,1
1442220,New Zealand,Pakistan,330,252,New Zealand,"Gaddafi Stadium, Lahore",New Zealand,bat,234.99731903485255,237.21428571428572,1,1,86,1
1442221,South Africa,New Zealand,304,308,New Zealand,"Gaddafi Stadium, Lahore",New Zealand,field,246.04545454545453,234.99731903485255,0,1,86,0
1442222,South Africa,Pakistan,352,355,Pakistan,"National Stadium, Karachi",South Africa,bat,246.04545454545453,237.21428571428572,1,1,174,0
1442223,Pakistan,New Zealand,242,243,New Zealand,"National Stadium, Karachi",Pakistan,bat,237.21428571428572,234.99731903485255,1,1,174,0
1442990,Sri Lanka,India,230,230,India,"R Premadasa Stadium, Colombo",Sri Lanka,bat,229.3519313304721,247.694,1,1,204,0
1442991,Sri Lanka,India,240,208,Sri Lanka,"R Premadasa Stadium, Colombo",Sri Lanka,bat,229.3519313304721,247.694,1,1,204,1
1442992,Sri Lanka,India,248,138,Sri Lanka,"R Premadasa Stadium, Colombo",Sri Lanka,bat,229.3519313304721,247.694,1,1,204,1
1443546,Sri Lanka,New Zealand,178,180,New Zealand,"Basin Reserve, Wellington",New Zealand,field,229.3519313304721,234.99731903485255,0,1,21,0
1443547,New Zealand,Sri Lanka,255,142,New Zealand,"Seddon Park, Hamilton",Sri Lanka,field,234.99731903485255,229.3519313304721,0,1,227,1
1443548,Sri Lanka,New Zealand,290,150,Sri Lanka,"Eden Park, Auckland",Sri Lanka,bat,229.3519313304721,234.99731903485255,1,1,80,1
1443554,New Zealand,Pakistan,344,271,New Zealand,"McLean Park, Napier",Pakistan,field,234.99731903485255,237.21428571428572,0,1,159,1
1443555,New Zealand,Pakistan,292,208,New Zealand,"Seddon Park, Hamilton",Pakistan,field,234.99731903485255,237.21428571428572,0,1,227,1
1443556,New Zealand,Pakistan,264,221,New Zealand,"Bay Oval, Mount Maunganui",Pakistan,field,234.99731903485255,237.21428571428572,0,1,23,1
1444649,Zimbabwe,Pakistan,205,60,Zimbabwe,"Queens Sports Club, Bulawayo",Pakistan,field,204.35055350553506,237.21428571428572,0,1,201,1
1444650,Zimbabwe,Pakistan,145,148,Pakistan,"Queens Sports Club, Bulawayo",Zimbabwe,bat,204.35055350553506,237.21428571428572,1,1,201,0
1444651,Pakistan,Zimbabwe,303,204,Pakistan,"Queens Sports Club, Bulawayo",Pakistan,bat,237.21428571428572,204.35055350553506,1,1,201,1
1445034,Canada,Netherlands,194,195,Netherlands,"Sportpark Westvliet, The Hague",Canada,bat,192.63934426229508,202.0909090909091,1,1,252,0
1445035,United States of America,Canada,304,290,United States of America,"Sportpark Westvliet, The Hague",Canada,field,221.64788732394365,192.63934426229508,0,1,252,1
1445036,Netherlands,United States of America,237,218,Netherlands,"Sportpark Westvliet, The Hague",United States of America,field,202.0909090909091,221.64788732394365,0,1,252,1
1445037,Netherlands,Canada,220,157,Netherlands,"Hazelaarweg, Rotterdam",Canada,field,202.0909090909091,192.63934426229508,0,1,103,1
1445038,United States of America,Canada,275,225,United States of America,"Hazelaarweg, Rotterdam",Canada,field,221.64788732394365,192.63934426229508,0,1,103,1
1445039,Netherlands,United States of America,206,179,Netherlands,"Hazelaarweg, Rotterdam",United States of America,field,202.0909090909091,221.64788732394365,0,1,103,1
1448343,England,West Indies,400,162,England,"Edgbaston, Birmingham",West Indies,field,241.78454332552693,219.19893899204243,0,1,82,1
1448344,West Indies,England,308,312,England,"Sophia Gardens, Cardiff",England,field,219.19893899204243,241.78454332552693,0,1,249,0
1448345,West Indies,England,251,246,West Indies,"Kennington Oval, London",England,field,219.19893899204243,241.78454332552693,0,1,124,1
1448354,England,South Africa,131,137,South Africa,"Headingley, Leeds",South Africa,field,241.78454332552693,246.04545454545453,0,1,105,0
1448355,South Africa,England,330,325,South Africa,"Lord's, London",England,field,246.04545454545453,241.78454332552693,0,1,134,1
1448356,England,South Africa,414,72,England,"The Rose Bowl, Southampton",South Africa,field,241.78454332552693,246.04545454545453,0,1,265,1
1450690,Namibia,United States of America,199,200,United States of America,"United Cricket Club Ground, Windhoek",United States of America,field,195.70149253731344,221.64788732394365,0,1,279,0
1450691,United Arab Emirates,United States of America,106,107,United States of America,"United Cricket Club Ground, Windhoek",United States of America,field,199.61467889908258,221.64788732394365,0,1,279,0
1450692,Namibia,United Arab Emirates,313,316,United Arab Emirates,"United Cricket Club Ground, Windhoek",United Arab Emirates,field,195.70149253731344,199.61467889908258,0,1,279,0
1450693,Namibia,United States of America,286,287,United States of America,"United Cricket Club Ground, Windhoek",Namibia,bat,195.70149253731344,221.64788732394365,1,1,279,0
1450694,United States of America,United Arab Emirates,339,203,United States of America,"United Cricket Club Ground, Windhoek",United Arab Emirates,field,221.64788732394365,199.61467889908258,0,1,279,1
1450695,United Arab Emirates,Namibia,190,194,Namibia,"Wanderers Cricket Ground, Windhoek",Namibia,field,199.61467889908258,195.70149253731344,0,1,291,0
1450696,Canada,Nepal,253,150,Canada,"Maple Leaf North-West Ground, King City",Nepal,field,192.63934426229508,201.02666666666667,0,1,155,1
1450697,Nepal,Oman,220,223,Oman,"Maple Leaf North-West Ground, King City",Oman,field,201.02666666666667,199.1451612903226,0,1,155,0
1450698,Canada,Oman,276,217,Canada,"Maple Leaf North-West Ground, King City",Oman,field,192.63934426229508,199.1451612903226,0,1,155,1
1450699,Nepal,Canada,181,186,Canada,"Maple Leaf North-West Ground, King City",Nepal,bat,201.02666666666667,192.63934426229508,1,1,155,0
1450701,Oman,Canada,198,199,Canada,"Maple Leaf North-West Ground, King City",Canada,field,199.1451612903226,192.63934426229508,0,1,155,0
1450702,United States of America,Scotland,144,145,Scotland,"Grand Prairie Stadium, Dallas",Scotland,field,221.64788732394365,216.5981308411215,0,1,90,0
1450704,Scotland,Nepal,154,157,Nepal,"Grand Prairie Stadium, Dallas",Nepal,field,216.5981308411215,201.02666666666667,0,1,90,0
1450705,Scotland,United States of America,317,246,Scotland,"Grand Prairie Stadium, Dallas",United States of America,field,216.5981308411215,221.64788732394365,0,1,90,1
1450706,United States of America,Nepal,281,244,United States of America,"Grand Prairie Stadium, Dallas",Nepal,field,221.64788732394365,201.02666666666667,0,1,90,1
1451817,West Indies,Sri Lanka,185,234,Sri Lanka,Pallekele International Cricket Stadium,West Indies,bat,219.19893899204243,229.3519313304721,1,1,189,0
1451818,West Indies,Sri Lanka,189,190,Sri Lanka,Pallekele International Cricket Stadium,Sri Lanka,field,219.19893899204243,229.3519313304721,0,1,189,0
1451819,Sri Lanka,West Indies,156,196,West Indies,Pallekele International Cricket Stadium,West Indies,field,229.3519313304721,219.19893899204243,0,1,189,0
1456443,Sri Lanka,New Zealand,324,175,Sri Lanka,Rangiri Dambulla International Stadium,Sri Lanka,bat,229.3519313304721,234.99731903485255,1,1,209,1
1456444,New Zealand,Sri Lanka,209,210,Sri Lanka,Pallekele International Cricket Stadium,Sri Lanka,field,234.99731903485255,229.3519313304721,0,1,189,0
1457464,United Arab Emirates,Oman,128,129,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,field,199.61467889908258,199.1451612903226,0,1,3,0
1457465,United Arab Emirates,Netherlands,240,214,United Arab Emirates,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Netherlands,field,199.61467889908258,202.0909090909091,0,1,3,1
1457466,Netherlands,Oman,132,133,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,field,202.0909090909091,199.1451612903226,0,1,3,0
1457467,United Arab Emirates,Oman,78,79,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,field,199.61467889908258,199.1451612903226,0,1,3,0
1457468,Netherlands,United Arab Emirates,241,174,Netherlands,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),United Arab Emirates,field,202.0909090909091,199.61467889908258,0,1,3,1
1457469,Oman,Netherlands,155,154,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Netherlands,field,199.1451612903226,202.0909090909091,0,1,3,1
1459908,Sri Lanka,Australia,214,165,Sri Lanka,"R Premadasa Stadium, Colombo",Sri Lanka,bat,229.3519313304721,246.49891540130153,1,1,204,1
1466414,New Zealand,Pakistan,320,260,New Zealand,"National Stadium, Karachi",Pakistan,field,234.99731903485255,237.21428571428572,0,1,174,1
1466415,Bangladesh,India,228,231,India,Dubai International Cricket Stadium,Bangladesh,bat,214.4063492063492,247.694,1,1,75,0
1466417,England,Australia,351,356,Australia,"Gaddafi Stadium, Lahore",Australia,field,241.78454332552693,246.49891540130153,0,1,86,0
1466418,Pakistan,India,241,244,India,Dubai International Cricket Stadium,Pakistan,bat,237.21428571428572,247.694,1,1,75,0
1466419,Bangladesh,New Zealand,236,240,New Zealand,Rawalpindi Cricket Stadium,New Zealand,field,214.4063492063492,234.99731903485255,0,1,210,0
1466424,England,South Africa,179,181,South Africa,"National Stadium, Karachi",England,bat,241.78454332552693,246.04545454545453,1,1,174,0
1466425,India,New Zealand,249,205,India,Dubai International Cricket Stadium,New Zealand,field,247.694,234.99731903485255,0,1,75,1
1466426,Australia,India,264,267,India,Dubai International Cricket Stadium,Australia,bat,246.49891540130153,247.694,1,1,75,0
1466427,New Zealand,South Africa,362,312,New Zealand,"Gaddafi Stadium, Lahore",New Zealand,bat,234.99731903485255,246.04545454545453,1,1,86,1
1466428,New Zealand,India,251,254,India,Dubai International Cricket Stadium,New Zealand,bat,234.99731903485255,247.694,1,1,75,0
1467701,Zimbabwe,Ireland,299,250,Zimbabwe,Harare Sports Club,Ireland,field,204.35055350553506,217.432,0,1,102,1
1467702,Zimbabwe,Ireland,245,249,Ireland,Harare Sports Club,Ireland,field,204.35055350553506,217.432,0,1,102,0
1467703,Ireland,Zimbabwe,240,246,Zimbabwe,Harare Sports Club,Zimbabwe,field,217.432,204.35055350553506,0,1,102,0
1468879,United States of America,Namibia,293,179,United States of America,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Namibia,field,221.64788732394365,195.70149253731344,0,1,3,1
